track,fold,index,y_true,y_pred,abs_error,threshold_logit_1,threshold_logit_2,threshold_logit_3,threshold_logit_4,class_prob_1,class_logit_1,class_prob_2,class_logit_2,class_prob_3,class_logit_3,class_prob_4,class_logit_4,class_prob_5,class_logit_5
chief_complaint,1,8,4,3,1,4.895,2.15,-0.01894,-2.893,0.007812,-4.85,0.0962,-2.342,0.401,-0.914,0.4426,-0.815,0.0525,-2.947
chief_complaint,1,9,3,4,1,5.277,3.85,1.77,-0.846,0.004883,-5.32,0.01611,-4.13,0.124,-2.088,0.5547,-0.5894,0.3003,-1.203
chief_complaint,1,13,4,3,1,4.523,1.922,-0.2161,-3.588,0.01074,-4.535,0.1172,-2.145,0.426,-0.853,0.4192,-0.8696,0.02692,-3.615
chief_complaint,1,22,4,3,1,4.742,2.082,-2.441,-4.7,0.00879,-4.734,0.10254,-2.277,0.8086,-0.2124,0.07104,-2.645,0.00902,-4.707
chief_complaint,1,26,4,4,0,5.44,2.865,0.659,-3.27,0.003906,-5.547,0.0498,-3.0,0.287,-1.248,0.6226,-0.4739,0.03662,-3.307
chief_complaint,1,33,4,4,0,4.68,2.22,0.1868,-2.633,0.009766,-4.63,0.0879,-2.432,0.356,-1.033,0.4792,-0.7354,0.0671,-2.701
chief_complaint,1,34,4,4,0,4.98,2.52,0.114,-3.21,0.006836,-4.984,0.0674,-2.697,0.3975,-0.923,0.4895,-0.7144,0.03876,-3.25
chief_complaint,1,36,4,4,0,4.68,2.22,0.1868,-2.633,0.009766,-4.63,0.0879,-2.432,0.356,-1.033,0.4792,-0.7354,0.0671,-2.701
chief_complaint,1,39,4,3,1,4.508,1.611,-1.18,-4.13,0.01075,-4.53,0.1554,-1.861,0.599,-0.512,0.2194,-1.517,0.01585,-4.145
chief_complaint,1,41,4,4,0,4.68,2.22,0.1868,-2.633,0.009766,-4.63,0.0879,-2.432,0.356,-1.033,0.4792,-0.7354,0.0671,-2.701
chief_complaint,1,43,3,3,0,4.797,2.037,-0.706,-3.936,0.007812,-4.85,0.1079,-2.227,0.5537,-0.5913,0.3115,-1.166,0.01917,-3.955
chief_complaint,1,45,4,4,0,5.477,3.172,0.845,-2.777,0.003906,-5.547,0.03662,-3.307,0.2603,-1.346,0.6406,-0.4453,0.05856,-2.838
chief_complaint,1,53,3,4,1,4.84,3.71,1.842,-1.374,0.007812,-4.85,0.01611,-4.13,0.1128,-2.182,0.661,-0.4138,0.2019,-1.6
chief_complaint,1,63,3,3,0,5.42,2.201,-1.035,-3.79,0.004883,-5.32,0.0947,-2.357,0.6387,-0.4485,0.2399,-1.428,0.02211,-3.812
chief_complaint,1,67,3,3,0,5.17,2.744,-0.02214,-4.137,0.00586,-5.14,0.0547,-2.906,0.4453,-0.809,0.4785,-0.7373,0.01573,-4.152
chief_complaint,1,73,3,3,0,4.19,0.998,-2.354,-3.05,0.01465,-4.223,0.255,-1.367,0.6436,-0.4407,0.0416,-3.18,0.0452,-3.098
chief_complaint,1,76,2,3,1,4.465,0.4993,-2.768,-4.324,0.01172,-4.445,0.3662,-1.005,0.563,-0.5747,0.04602,-3.078,0.01307,-4.336
chief_complaint,1,79,3,3,0,5.297,2.527,-1.447,-4.37,0.004883,-5.32,0.06934,-2.668,0.7354,-0.3074,0.178,-1.727,0.01248,-4.383
chief_complaint,1,83,3,3,0,5.312,2.215,-1.229,-4.48,0.004883,-5.32,0.09375,-2.367,0.675,-0.3933,0.2153,-1.535,0.01121,-4.492
chief_complaint,1,86,4,4,0,5.277,3.85,1.77,-0.846,0.004883,-5.32,0.01611,-4.13,0.124,-2.088,0.5547,-0.5894,0.3003,-1.203
chief_complaint,1,90,2,3,1,3.988,0.1367,-2.797,-4.484,0.01807,-4.016,0.4478,-0.8037,0.4766,-0.741,0.04633,-3.072,0.011154,-4.496
chief_complaint,1,92,2,3,1,4.637,1.135,-1.678,-4.074,0.009766,-4.63,0.2334,-1.455,0.5996,-0.5117,0.1407,-1.961,0.01672,-4.09
chief_complaint,1,108,3,3,0,5.336,2.354,-1.73,-4.605,0.004883,-5.32,0.08154,-2.506,0.763,-0.2703,0.1406,-1.962,0.0099,-4.613
chief_complaint,1,111,3,4,1,5.133,3.145,0.3484,-3.75,0.00586,-5.14,0.03516,-3.348,0.373,-0.986,0.563,-0.5747,0.02296,-3.773
chief_complaint,1,115,3,3,0,4.957,1.897,-2.082,-4.38,0.006836,-4.984,0.124,-2.088,0.7583,-0.2766,0.09845,-2.318,0.01238,-4.39
chief_complaint,1,120,4,3,1,3.754,1.188,-0.8574,-3.377,0.02295,-3.775,0.2104,-1.559,0.4688,-0.758,0.265,-1.328,0.03302,-3.41
chief_complaint,1,125,3,3,0,5.023,2.344,-1.74,-4.633,0.006836,-4.984,0.08057,-2.52,0.763,-0.2703,0.1396,-1.969,0.009636,-4.64
chief_complaint,1,130,3,3,0,4.74,2.506,-2.324,-4.51,0.00879,-4.734,0.0669,-2.705,0.835,-0.1804,0.07825,-2.549,0.010864,-4.523
chief_complaint,1,132,3,3,0,4.605,2.463,-2.379,-4.582,0.009766,-4.63,0.06836,-2.684,0.837,-0.178,0.07465,-2.596,0.01013,-4.594
chief_complaint,1,133,4,3,1,4.797,2.037,-0.706,-3.936,0.007812,-4.85,0.1079,-2.227,0.5537,-0.5913,0.3115,-1.166,0.01917,-3.955
chief_complaint,1,138,4,3,1,3.744,0.2878,-2.697,-4.01,0.02295,-3.775,0.4058,-0.902,0.5083,-0.677,0.0454,-3.092,0.01778,-4.03
chief_complaint,1,140,3,3,0,4.867,1.969,-0.283,-3.857,0.007812,-4.85,0.11475,-2.164,0.448,-0.8027,0.4087,-0.895,0.02069,-3.879
chief_complaint,1,141,4,3,1,4.797,2.037,-0.706,-3.936,0.007812,-4.85,0.1079,-2.227,0.5537,-0.5913,0.3115,-1.166,0.01917,-3.955
chief_complaint,1,147,4,4,0,5.03,2.965,0.3235,-3.748,0.006836,-4.984,0.04248,-3.158,0.3706,-0.9927,0.557,-0.585,0.02303,-3.771
chief_complaint,1,153,4,4,0,5.06,3.59,1.092,-3.318,0.006836,-4.984,0.02002,-3.91,0.2246,-1.493,0.7134,-0.3376,0.03494,-3.354
chief_complaint,1,156,2,3,1,4.465,0.4993,-2.768,-4.324,0.01172,-4.445,0.3662,-1.005,0.563,-0.5747,0.04602,-3.078,0.01307,-4.336
chief_complaint,1,159,4,3,1,4.996,2.273,-0.0755,-3.879,0.006836,-4.984,0.08594,-2.455,0.426,-0.853,0.461,-0.7744,0.02025,-3.9
chief_complaint,1,177,3,3,0,4.215,0.6587,-2.742,-4.473,0.01465,-4.223,0.3262,-1.12,0.5986,-0.513,0.0492,-3.012,0.01129,-4.484
chief_complaint,1,179,3,3,0,3.871,0.36,-3.043,-4.42,0.02002,-3.91,0.3906,-0.94,0.544,-0.609,0.03366,-3.39,0.01187,-4.434
chief_complaint,1,183,3,3,0,4.797,2.037,-0.706,-3.936,0.007812,-4.85,0.1079,-2.227,0.5537,-0.5913,0.3115,-1.166,0.01917,-3.955
chief_complaint,1,192,3,3,0,5.508,2.525,-0.8516,-4.02,0.003906,-5.547,0.0703,-2.654,0.627,-0.4668,0.2815,-1.268,0.01764,-4.04
chief_complaint,1,194,3,4,1,5.438,2.736,0.428,-2.855,0.003906,-5.547,0.05664,-2.871,0.3345,-1.095,0.551,-0.596,0.0544,-2.912
chief_complaint,1,197,3,3,0,5.023,2.46,-1.956,-4.2,0.006836,-4.984,0.0713,-2.64,0.798,-0.2258,0.10913,-2.215,0.014786,-4.215
chief_complaint,1,202,4,4,0,5.22,3.324,0.5093,-3.36,0.00586,-5.14,0.02881,-3.547,0.3408,-1.076,0.591,-0.5264,0.0336,-3.393
chief_complaint,1,204,3,3,0,4.246,1.46,-1.225,-3.996,0.01465,-4.223,0.1738,-1.75,0.5845,-0.537,0.2091,-1.564,0.01805,-4.016
chief_complaint,1,208,3,4,1,5.125,3.137,0.02849,-3.762,0.00586,-5.14,0.03516,-3.348,0.4517,-0.795,0.4846,-0.7246,0.0227,-3.785
chief_complaint,1,214,3,3,0,4.633,2.363,-2.178,-4.44,0.009766,-4.63,0.0762,-2.574,0.8125,-0.2076,0.0901,-2.406,0.01164,-4.453
chief_complaint,1,215,3,3,0,3.91,1.211,-2.344,-3.98,0.02002,-3.91,0.2095,-1.563,0.683,-0.381,0.0692,-2.67,0.01834,-3.998
chief_complaint,1,217,3,4,1,5.383,3.643,0.964,-3.092,0.004883,-5.32,0.021,-3.863,0.25,-1.387,0.6807,-0.3848,0.04346,-3.137
chief_complaint,1,226,3,4,1,5.574,3.977,1.493,-1.847,0.003906,-5.547,0.01416,-4.258,0.1655,-1.799,0.68,-0.3855,0.1362,-1.993
chief_complaint,1,232,3,3,0,4.74,2.506,-2.324,-4.51,0.00879,-4.734,0.0669,-2.705,0.835,-0.1804,0.07825,-2.549,0.010864,-4.523
chief_complaint,1,251,4,3,1,4.992,1.491,-1.233,-4.29,0.006836,-4.984,0.1768,-1.733,0.591,-0.5264,0.212,-1.551,0.013535,-4.3
chief_complaint,1,252,3,3,0,4.168,0.4688,-2.488,-4.523,0.01563,-4.16,0.3691,-0.9966,0.5386,-0.6187,0.066,-2.719,0.010735,-4.535
chief_complaint,1,255,3,3,0,5.453,3.168,-0.02144,-3.438,0.003906,-5.547,0.03662,-3.307,0.4648,-0.766,0.4634,-0.769,0.03113,-3.469
chief_complaint,1,256,4,4,0,4.855,3.803,1.8955,-1.265,0.007812,-4.85,0.01416,-4.258,0.1089,-2.217,0.649,-0.4324,0.2203,-1.513
chief_complaint,1,262,4,4,0,5.016,2.445,0.3257,-2.875,0.006836,-4.984,0.07324,-2.613,0.3394,-1.081,0.5273,-0.64,0.05344,-2.93
chief_complaint,1,265,5,4,1,5.49,2.89,0.8286,-3.15,0.003906,-5.547,0.04883,-3.02,0.251,-1.383,0.6553,-0.4226,0.04108,-3.191
chief_complaint,1,269,4,3,1,4.402,1.174,-0.908,-3.373,0.012695,-4.367,0.2231,-1.5,0.4768,-0.7407,0.2542,-1.37,0.03314,-3.406
chief_complaint,1,283,3,3,0,5.53,2.953,-0.3286,-3.707,0.003906,-5.547,0.0454,-3.092,0.532,-0.631,0.3948,-0.929,0.02397,-3.73
chief_complaint,1,286,4,3,1,5.31,2.537,-0.0838,-3.057,0.004883,-5.32,0.06836,-2.684,0.4478,-0.8037,0.434,-0.8345,0.04495,-3.102
chief_complaint,1,287,4,3,1,4.254,0.907,-1.784,-4.44,0.01465,-4.223,0.273,-1.299,0.5684,-0.565,0.1322,-2.023,0.01164,-4.453
